cv_id,job_family,coverage_obligatorias,coverage_deseables,experiencia_ratio,educacion_match,similitud_semantica,label,anios_experiencia,nivel_educativo,universidad_tier,brecha_laboral_meses,n_skills_detectadas,n_palabras_cv
492,cientifico_datos,1.0,0.75,1.5,1.0,0.6447412371635437,1,3.0,posgrado,top,0,10,46
493,cientifico_datos,0.0,0.0,1.0,1.0,0.29687416553497314,0,2.0,posgrado,top,0,2,39
494,cientifico_datos,0.75,1.0,1.5,0.3333333333333333,0.5824874639511108,1,4.0,tecnico,top,0,12,51
495,cientifico_datos,0.0,0.0,1.5,1.0,0.22971002757549286,0,3.0,posgrado,top,0,1,36
496,cientifico_datos,1.0,1.0,0.5,0.6666666666666666,0.6151108741760254,1,1.0,pregrado,top,0,9,52
497,cientifico_datos,0.75,0.5,0.5,0.6666666666666666,0.5771278738975525,0,1.0,pregrado,top,0,7,45
498,cientifico_datos,0.5,0.5,1.0,0.6666666666666666,0.46876460313796997,0,2.0,pregrado,top,12,9,60
499,cientifico_datos,0.0,0.0,0.0,0.6666666666666666,0.36458832025527954,0,0.0,pregrado,top,0,4,41
500,cientifico_datos,0.5,0.0,1.5,0.6666666666666666,0.473982036113739,0,3.0,pregrado,top,0,3,45
501,cientifico_datos,0.5,0.0,0.5,0.6666666666666666,0.48756110668182373,0,1.0,pregrado,top,0,2,32
502,cientifico_datos,0.25,0.0,0.5,1.0,0.39580804109573364,0,1.0,posgrado,top,0,5,41
503,cientifico_datos,0.75,0.25,0.5,0.6666666666666666,0.6159353852272034,0,1.0,pregrado,top,0,6,36
504,cientifico_datos,0.75,1.0,0.5,1.0,0.594318687915802,1,1.0,posgrado,top,0,10,49
505,cientifico_datos,1.0,0.5,0.5,0.6666666666666666,0.6303769946098328,1,1.0,pregrado,top,0,8,39
506,cientifico_datos,1.0,0.75,1.5,0.6666666666666666,0.6359755992889404,1,5.0,pregrado,top,0,10,42
507,cientifico_datos,0.5,0.0,0.5,0.6666666666666666,0.32906413078308105,0,1.0,pregrado,top,0,6,36
508,cientifico_datos,0.5,0.0,1.5,0.6666666666666666,0.5683063268661499,0,4.0,pregrado,top,0,5,42
509,cientifico_datos,1.0,0.25,1.5,0.6666666666666666,0.41862809658050537,1,4.0,pregrado,top,0,7,36
510,cientifico_datos,0.5,0.5,0.5,0.3333333333333333,0.5778018236160278,0,1.0,tecnico,top,0,6,35
511,cientifico_datos,0.5,0.25,0.5,0.6666666666666666,0.49294131994247437,0,1.0,pregrado,top,0,5,49
512,cientifico_datos,1.0,1.0,1.5,0.3333333333333333,0.6851754784584045,1,5.0,tecnico,top,12,10,63
513,cientifico_datos,1.0,0.25,1.5,0.6666666666666666,0.37782716751098633,1,3.0,pregrado,top,0,9,52
514,cientifico_datos,0.5,0.25,1.0,0.6666666666666666,0.4914928376674652,0,2.0,pregrado,top,0,5,44
515,cientifico_datos,0.0,0.0,0.5,0.3333333333333333,0.0975339412689209,0,1.0,tecnico,top,0,3,28
516,cientifico_datos,0.5,0.25,0.0,1.0,0.4963549077510834,0,0.0,posgrado,top,0,7,42
517,cientifico_datos,1.0,0.5,0.5,0.6666666666666666,0.4880925416946411,1,1.0,pregrado,top,0,7,43
518,cientifico_datos,0.5,0.0,1.5,0.6666666666666666,0.3661509156227112,0,3.0,pregrado,top,0,5,32
519,cientifico_datos,0.25,0.0,0.5,1.0,0.3515057861804962,0,1.0,posgrado,top,0,2,33
520,cientifico_datos,0.25,0.25,0.0,0.3333333333333333,0.38363194465637207,0,0.0,tecnico,top,0,6,40
521,cientifico_datos,0.5,0.25,0.5,0.3333333333333333,0.47077643871307373,0,1.0,tecnico,top,0,5,33
522,cientifico_datos,0.5,0.25,1.0,0.6666666666666666,0.5507161617279053,0,2.0,pregrado,top,0,5,40
523,cientifico_datos,0.75,1.0,1.5,1.0,0.5905300378799438,1,3.0,posgrado,top,0,12,55
524,cientifico_datos,0.0,0.0,1.5,0.6666666666666666,0.30549123883247375,0,3.0,pregrado,top,0,3,34
525,cientifico_datos,1.0,1.0,1.5,0.0,0.5668129920959473,1,3.0,ninguno,desconocida,0,9,38
526,cientifico_datos,0.75,0.25,0.5,0.3333333333333333,0.6719788312911987,0,1.0,tecnico,top,0,6,43
527,cientifico_datos,0.5,0.5,1.5,0.6666666666666666,0.5752179622650146,1,3.0,pregrado,top,0,7,47
528,cientifico_datos,0.25,0.25,0.0,1.0,0.5417697429656982,0,0.0,posgrado,top,0,5,39
529,cientifico_datos,0.75,0.25,0.5,1.0,0.5772854685783386,1,1.0,posgrado,top,0,7,42
530,cientifico_datos,0.5,0.25,1.0,0.6666666666666666,0.524196207523346,0,2.0,pregrado,top,0,5,42
531,cientifico_datos,0.5,0.5,1.0,0.6666666666666666,0.5763499736785889,0,2.0,pregrado,top,0,9,40
532,cientifico_datos,0.5,0.5,1.5,0.6666666666666666,0.33273133635520935,1,4.0,pregrado,top,12,8,59
533,cientifico_datos,0.5,0.5,0.0,0.0,0.5637040734291077,0,0.0,ninguno,desconocida,0,7,36
534,cientifico_datos,1.0,1.0,0.5,1.0,0.5191683769226074,1,1.0,posgrado,top,0,10,36
535,cientifico_datos,0.0,0.0,0.0,0.3333333333333333,0.3272550702095032,0,0.0,tecnico,top,0,1,32
536,cientifico_datos,0.0,0.0,1.0,0.3333333333333333,0.23266492784023285,0,2.0,tecnico,top,0,3,34
537,cientifico_datos,0.5,0.25,1.0,0.6666666666666666,0.5870032906532288,0,2.0,pregrado,top,12,7,64
538,cientifico_datos,0.5,0.25,0.5,0.6666666666666666,0.43326258659362793,0,1.0,pregrado,top,0,5,42
539,cientifico_datos,0.25,0.5,1.5,0.3333333333333333,0.5818216800689697,0,3.0,tecnico,top,0,6,47
540,cientifico_datos,0.25,0.5,0.5,0.0,0.6085971593856812,0,1.0,ninguno,desconocida,0,5,33
541,cientifico_datos,0.5,0.5,0.5,0.6666666666666666,0.529809832572937,0,1.0,pregrado,top,0,6,47
542,cientifico_datos,0.75,1.0,0.0,0.3333333333333333,0.6702156066894531,0,0.0,tecnico,top,0,12,49
543,cientifico_datos,0.5,0.25,0.0,0.6666666666666666,0.4194352626800537,0,0.0,pregrado,top,0,6,45
544,cientifico_datos,0.75,0.25,0.5,0.6666666666666666,0.35114333033561707,1,1.0,pregrado,top,0,6,45
545,cientifico_datos,0.25,0.0,1.5,0.6666666666666666,0.44878989458084106,0,5.0,pregrado,top,0,4,45
546,cientifico_datos,0.25,0.0,1.0,0.6666666666666666,0.28386008739471436,0,2.0,pregrado,top,0,5,37
547,cientifico_datos,0.5,0.0,1.5,1.0,0.3847661018371582,1,3.0,posgrado,top,24,3,54
548,cientifico_datos,0.5,0.25,1.0,1.0,0.4016244411468506,0,2.0,posgrado,top,12,7,54
549,cientifico_datos,0.75,1.0,0.5,0.6666666666666666,0.5498706102371216,1,1.0,pregrado,top,0,10,48
550,cientifico_datos,0.5,0.25,1.0,0.0,0.4694236218929291,0,2.0,ninguno,desconocida,0,7,23
551,cientifico_datos,0.5,0.25,0.0,0.6666666666666666,0.522850751876831,0,0.0,pregrado,top,0,6,38
552,cientifico_datos,0.75,0.5,1.5,0.6666666666666666,0.5285440683364868,1,5.0,pregrado,top,0,9,48
553,cientifico_datos,0.0,0.0,0.0,1.0,0.3552360534667969,0,0.0,posgrado,top,0,2,36
554,cientifico_datos,0.0,0.0,1.0,1.0,0.24227820336818695,0,2.0,posgrado,top,0,5,31
555,cientifico_datos,0.25,0.0,0.5,0.3333333333333333,0.37934964895248413,0,1.0,tecnico,top,0,3,37
556,cientifico_datos,0.25,0.0,0.0,0.6666666666666666,0.4536993205547333,0,0.0,pregrado,top,0,2,30
557,cientifico_datos,1.0,1.0,0.5,0.6666666666666666,0.7130555510520935,1,1.0,pregrado,top,0,11,55
558,cientifico_datos,0.75,0.25,1.5,0.0,0.5387844443321228,0,5.0,ninguno,desconocida,0,7,30
559,cientifico_datos,0.75,1.0,1.0,0.6666666666666666,0.5903318524360657,1,2.0,pregrado,top,0,9,47
560,cientifico_datos,0.5,0.25,1.0,0.6666666666666666,0.554307222366333,0,2.0,pregrado,top,0,6,51
561,cientifico_datos,0.25,0.0,1.5,1.0,0.2662162184715271,0,3.0,posgrado,top,12,5,58
562,cientifico_datos,0.5,0.0,1.5,0.6666666666666666,0.45505309104919434,0,3.0,pregrado,top,0,7,33
563,cientifico_datos,0.5,0.5,1.5,0.6666666666666666,0.6157273054122925,0,4.0,pregrado,top,0,9,46
564,cientifico_datos,0.0,0.0,1.5,0.6666666666666666,0.35786712169647217,0,4.0,pregrado,top,0,4,45
565,cientifico_datos,0.25,0.0,1.5,0.3333333333333333,0.3507210612297058,0,6.0,tecnico,top,0,4,32
566,cientifico_datos,1.0,1.0,0.5,0.0,0.576038122177124,1,1.0,ninguno,desconocida,0,9,39
567,cientifico_datos,0.0,0.0,1.5,0.6666666666666666,0.3914016783237457,0,4.0,pregrado,top,12,1,49
568,cientifico_datos,0.25,0.0,0.0,1.0,0.543457567691803,0,0.0,posgrado,top,0,5,36
569,cientifico_datos,0.0,0.0,1.5,0.0,0.431147038936615,0,3.0,ninguno,desconocida,24,3,50
570,cientifico_datos,0.5,0.5,0.5,1.0,0.5537375807762146,0,1.0,posgrado,top,0,6,32
571,cientifico_datos,1.0,0.5,1.5,0.6666666666666666,0.604381799697876,1,4.0,pregrado,top,0,9,49
572,cientifico_datos,0.75,0.75,1.0,0.6666666666666666,0.5152089595794678,1,2.0,pregrado,top,0,8,48
573,cientifico_datos,1.0,0.5,0.5,1.0,0.6445111036300659,1,1.0,posgrado,top,0,9,48
574,cientifico_datos,1.0,1.0,0.5,1.0,0.6215683817863464,1,1.0,posgrado,top,0,12,48
575,cientifico_datos,0.75,1.0,0.5,0.0,0.5427384972572327,1,1.0,ninguno,desconocida,0,9,30
576,cientifico_datos,0.75,0.5,0.0,0.0,0.7257392406463623,0,0.0,ninguno,desconocida,0,6,32
577,cientifico_datos,1.0,1.0,0.5,1.0,0.5402218103408813,1,1.0,posgrado,top,0,10,41
578,cientifico_datos,0.0,0.0,0.5,1.0,0.3639591932296753,0,1.0,posgrado,top,0,2,30
579,cientifico_datos,0.0,0.0,1.5,0.3333333333333333,0.28535187244415283,0,4.0,tecnico,top,0,4,44
580,cientifico_datos,0.0,0.0,0.0,0.6666666666666666,0.49178341031074524,0,0.0,pregrado,top,0,2,39
581,cientifico_datos,0.5,0.0,1.0,0.6666666666666666,0.4859350919723511,0,2.0,pregrado,top,24,5,49
582,cientifico_datos,0.75,1.0,0.0,0.6666666666666666,0.5208957195281982,1,0.0,pregrado,top,0,12,47
583,cientifico_datos,0.5,0.0,0.5,0.3333333333333333,0.5149670243263245,0,1.0,tecnico,top,0,6,43
584,cientifico_datos,0.0,0.0,0.5,1.0,0.15957355499267578,0,1.0,posgrado,top,24,1,30
585,cientifico_datos,0.75,0.75,0.5,1.0,0.6071710586547852,1,1.0,posgrado,top,0,10,42
586,cientifico_datos,0.5,0.25,0.5,0.6666666666666666,0.44562554359436035,0,1.0,pregrado,top,0,6,36
587,cientifico_datos,1.0,0.5,1.0,0.6666666666666666,0.6289633512496948,1,2.0,pregrado,top,12,9,56
588,cientifico_datos,1.0,0.5,0.0,0.3333333333333333,0.5330357551574707,0,0.0,tecnico,top,0,10,52
589,cientifico_datos,0.5,0.5,0.5,1.0,0.3791855275630951,0,1.0,posgrado,top,0,6,46
590,cientifico_datos,0.0,0.0,1.0,0.3333333333333333,0.4024801254272461,0,2.0,tecnico,top,24,3,53
591,cientifico_datos,1.0,0.5,0.0,0.6666666666666666,0.6601080894470215,1,0.0,pregrado,top,0,10,54
592,cientifico_datos,0.25,0.5,0.5,0.6666666666666666,0.46195733547210693,0,1.0,pregrado,top,0,6,44
593,cientifico_datos,0.5,0.25,0.5,0.6666666666666666,0.5165174007415771,0,1.0,pregrado,top,0,8,39
594,cientifico_datos,0.5,0.0,1.5,0.6666666666666666,0.3777851462364197,0,3.0,pregrado,top,0,5,42
595,cientifico_datos,0.25,0.25,1.5,0.0,0.47544634342193604,0,4.0,ninguno,desconocida,12,3,40
596,cientifico_datos,0.5,0.5,1.0,0.6666666666666666,0.6347322463989258,0,2.0,pregrado,top,0,5,53
597,cientifico_datos,0.5,0.25,1.5,0.0,0.5351214408874512,0,5.0,ninguno,desconocida,0,5,28
598,cientifico_datos,1.0,0.25,1.5,1.0,0.5174840688705444,1,3.0,posgrado,top,0,6,46
599,cientifico_datos,0.25,0.25,1.0,0.6666666666666666,0.5669353008270264,0,2.0,pregrado,top,0,4,41
600,cientifico_datos,0.75,0.25,0.5,1.0,0.6201006770133972,0,1.0,posgrado,top,0,5,32
601,cientifico_datos,0.5,0.25,0.0,0.3333333333333333,0.38093212246894836,0,0.0,tecnico,top,0,5,44
602,cientifico_datos,0.25,0.0,1.5,0.3333333333333333,0.5055850148200989,0,3.0,tecnico,top,12,4,61
603,cientifico_datos,0.25,0.25,0.0,0.3333333333333333,0.5272570848464966,0,0.0,tecnico,top,0,4,46
604,cientifico_datos,0.25,0.5,0.5,0.3333333333333333,0.37277859449386597,0,1.0,tecnico,top,0,6,46
605,cientifico_datos,0.25,0.25,0.5,0.3333333333333333,0.6136637330055237,0,1.0,tecnico,top,0,6,48
606,cientifico_datos,1.0,0.5,1.0,0.6666666666666666,0.5228778123855591,1,2.0,pregrado,top,24,10,65
607,cientifico_datos,0.5,0.0,0.0,0.6666666666666666,0.49871131777763367,0,0.0,pregrado,top,0,6,45
608,cientifico_datos,0.75,1.0,1.0,1.0,0.5725972652435303,1,2.0,posgrado,top,0,10,53
609,cientifico_datos,0.5,0.25,0.5,0.6666666666666666,0.6339914202690125,0,1.0,pregrado,top,0,6,36
610,cientifico_datos,0.0,0.0,0.5,0.3333333333333333,0.23619012534618378,0,1.0,tecnico,top,0,1,33
611,cientifico_datos,1.0,1.0,0.0,0.3333333333333333,0.6950651407241821,1,0.0,tecnico,top,0,12,50
612,cientifico_datos,0.5,0.0,0.5,0.6666666666666666,0.4006577134132385,0,1.0,pregrado,top,0,5,39
613,cientifico_datos,0.0,0.0,1.5,0.6666666666666666,0.350752592086792,0,3.0,pregrado,top,0,1,33
614,cientifico_datos,0.25,0.25,1.0,0.6666666666666666,0.49832403659820557,0,2.0,pregrado,top,0,3,48
615,cientifico_datos,0.0,0.0,0.5,0.6666666666666666,0.3158706724643707,0,1.0,pregrado,top,0,3,41
616,cientifico_datos,0.75,0.75,1.5,0.3333333333333333,0.6562053561210632,1,4.0,tecnico,top,0,8,54
617,cientifico_datos,0.25,0.0,0.5,1.0,0.42951875925064087,0,1.0,posgrado,top,0,3,32
618,cientifico_datos,0.5,0.25,1.5,1.0,0.330947607755661,0,3.0,posgrado,top,24,4,53
619,cientifico_datos,0.0,0.0,1.0,0.0,0.16494032740592957,0,2.0,ninguno,desconocida,0,1,15
620,cientifico_datos,0.5,0.0,1.5,0.6666666666666666,0.5297327637672424,0,4.0,pregrado,top,0,5,46
621,cientifico_datos,0.0,0.0,0.5,1.0,0.29383140802383423,0,1.0,posgrado,top,0,4,36
622,cientifico_datos,0.25,0.0,1.5,0.0,0.49250221252441406,0,3.0,ninguno,desconocida,12,6,37
623,cientifico_datos,1.0,1.0,0.5,0.3333333333333333,0.5697376132011414,1,1.0,tecnico,top,0,12,43
624,cientifico_datos,0.0,0.0,1.0,1.0,0.4404436945915222,0,2.0,posgrado,top,0,3,36
625,cientifico_datos,0.0,0.0,0.0,0.6666666666666666,0.3204190731048584,0,0.0,pregrado,top,0,5,39
626,cientifico_datos,0.25,0.5,0.5,0.6666666666666666,0.5260202288627625,0,1.0,pregrado,top,0,7,37
627,cientifico_datos,0.0,0.0,1.0,0.3333333333333333,0.16917315125465393,0,2.0,tecnico,top,0,1,33
628,cientifico_datos,0.5,0.5,0.5,0.6666666666666666,0.3254280090332031,0,1.0,pregrado,top,0,8,42
629,cientifico_datos,0.5,0.25,1.0,0.3333333333333333,0.34402215480804443,0,2.0,tecnico,top,0,7,46
630,cientifico_datos,1.0,0.25,1.0,0.6666666666666666,0.6003087759017944,1,2.0,pregrado,top,0,6,36
631,cientifico_datos,0.0,0.0,1.0,1.0,0.34889793395996094,0,2.0,posgrado,top,0,3,29
632,cientifico_datos,1.0,1.0,1.5,0.6666666666666666,0.5387330651283264,1,4.0,pregrado,top,0,12,48
633,cientifico_datos,0.5,0.0,1.5,0.3333333333333333,0.5297946929931641,0,3.0,tecnico,top,0,3,31
634,cientifico_datos,0.75,0.75,1.5,0.3333333333333333,0.6293359994888306,1,4.0,tecnico,top,0,7,51
635,cientifico_datos,1.0,0.5,1.0,1.0,0.4766868054866791,1,2.0,posgrado,top,0,10,48
636,cientifico_datos,0.5,0.5,0.0,0.6666666666666666,0.3683408498764038,0,0.0,pregrado,top,0,8,45
637,cientifico_datos,0.25,0.0,0.5,0.6666666666666666,0.36509382724761963,0,1.0,pregrado,top,0,5,34
638,cientifico_datos,0.75,0.75,0.5,0.6666666666666666,0.5688881874084473,1,1.0,pregrado,top,0,9,42
639,cientifico_datos,0.5,0.5,0.5,0.6666666666666666,0.48864293098449707,0,1.0,pregrado,top,0,7,50
640,cientifico_datos,0.5,0.5,1.5,0.6666666666666666,0.48781493306159973,0,4.0,pregrado,top,0,8,45
641,analista_ciberseguridad,0.3333333333333333,0.0,0.5,1.0,0.48877209424972534,0,1.0,pregrado,top,0,3,42
642,analista_ciberseguridad,0.0,0.0,0.5,0.5,0.42310792207717896,0,1.0,tecnico,top,0,1,19
643,analista_ciberseguridad,0.0,0.0,1.0,1.0,0.49875691533088684,0,2.0,pregrado,top,0,1,34
644,analista_ciberseguridad,1.0,0.5,0.5,1.0,0.5201714038848877,1,1.0,pregrado,top,0,7,49
645,analista_ciberseguridad,1.0,0.5,1.5,0.5,0.4308789372444153,1,3.0,tecnico,top,0,6,39
646,analista_ciberseguridad,0.3333333333333333,0.0,0.5,1.0,0.4928572475910187,0,1.0,pregrado,top,0,2,42
647,analista_ciberseguridad,1.0,0.75,0.0,0.5,0.6972803473472595,1,0.0,tecnico,top,0,8,50
648,analista_ciberseguridad,0.6666666666666666,0.5,1.0,0.0,0.5418025255203247,0,2.0,ninguno,desconocida,12,6,55
649,analista_ciberseguridad,1.0,0.75,1.5,1.0,0.5540496110916138,1,3.0,pregrado,top,0,9,51
650,analista_ciberseguridad,0.3333333333333333,0.0,1.5,0.0,0.5238450765609741,0,3.0,ninguno,desconocida,0,5,29
651,analista_ciberseguridad,0.3333333333333333,0.0,1.5,0.5,0.52911376953125,0,3.0,tecnico,top,0,5,34
652,analista_ciberseguridad,1.0,0.75,1.0,1.0,0.5834136009216309,1,2.0,pregrado,top,12,10,62
653,analista_ciberseguridad,0.6666666666666666,0.25,1.5,1.0,0.3698187470436096,0,5.0,posgrado,top,0,6,46
654,analista_ciberseguridad,0.0,0.0,1.0,0.0,0.3151949942111969,0,2.0,ninguno,desconocida,12,3,40
655,analista_ciberseguridad,0.3333333333333333,0.0,1.5,1.0,0.4360877275466919,0,3.0,pregrado,top,0,2,39
656,analista_ciberseguridad,1.0,0.75,0.0,1.0,0.6017197370529175,1,0.0,posgrado,top,0,10,51
657,analista_ciberseguridad,0.0,0.25,0.0,1.0,0.5260085463523865,0,0.0,posgrado,top,0,5,40
658,analista_ciberseguridad,0.6666666666666666,0.0,0.0,0.5,0.6104156970977783,0,0.0,tecnico,top,0,5,45
659,analista_ciberseguridad,0.3333333333333333,0.25,0.0,0.0,0.4828222393989563,0,0.0,ninguno,desconocida,0,5,25
660,analista_ciberseguridad,0.0,0.0,0.0,1.0,0.4489753842353821,0,0.0,posgrado,top,0,3,43
661,analista_ciberseguridad,0.6666666666666666,1.0,1.0,1.0,0.40991267561912537,1,2.0,posgrado,top,0,7,51
662,analista_ciberseguridad,0.3333333333333333,0.0,0.5,0.0,0.4576333165168762,0,1.0,ninguno,desconocida,0,6,29
663,analista_ciberseguridad,0.3333333333333333,0.25,1.0,1.0,0.6422178745269775,0,2.0,pregrado,top,0,4,48
664,analista_ciberseguridad,1.0,0.25,1.5,0.5,0.5165680646896362,1,4.0,tecnico,top,0,6,43
665,analista_ciberseguridad,0.0,0.0,0.5,1.0,0.4414016008377075,0,1.0,posgrado,top,0,4,31
666,analista_ciberseguridad,0.3333333333333333,0.5,1.5,1.0,0.4938177764415741,0,5.0,posgrado,top,0,6,36
667,analista_ciberseguridad,0.6666666666666666,0.75,0.0,1.0,0.5211382508277893,1,0.0,pregrado,top,0,9,59
668,analista_ciberseguridad,0.3333333333333333,0.25,1.0,0.5,0.6057734489440918,0,2.0,tecnico,top,12,6,60
669,analista_ciberseguridad,0.6666666666666666,1.0,0.0,1.0,0.6059826612472534,1,0.0,posgrado,top,0,10,44
670,analista_ciberseguridad,1.0,0.5,1.0,1.0,0.5117051005363464,1,2.0,posgrado,top,0,7,45
671,analista_ciberseguridad,1.0,1.0,0.0,0.0,0.5486920475959778,1,0.0,ninguno,desconocida,0,10,38
672,analista_ciberseguridad,0.3333333333333333,0.0,0.0,1.0,0.6358151435852051,0,0.0,pregrado,top,0,5,50
673,analista_ciberseguridad,0.3333333333333333,0.5,1.0,1.0,0.4747501611709595,0,2.0,pregrado,top,0,7,49
674,analista_ciberseguridad,0.3333333333333333,0.5,0.5,1.0,0.38055336475372314,0,1.0,posgrado,top,24,7,57
675,analista_ciberseguridad,0.3333333333333333,0.0,0.0,1.0,0.5368559956550598,0,0.0,posgrado,top,0,3,28
676,analista_ciberseguridad,0.6666666666666666,0.25,0.5,1.0,0.45259469747543335,1,1.0,pregrado,top,0,5,28
677,analista_ciberseguridad,0.3333333333333333,0.0,1.5,1.0,0.4187537729740143,0,6.0,pregrado,top,0,4,44
678,analista_ciberseguridad,1.0,1.0,0.0,1.0,0.5574771761894226,1,0.0,pregrado,top,0,9,56
679,analista_ciberseguridad,1.0,0.75,1.0,1.0,0.6944923996925354,1,2.0,pregrado,top,0,11,55
680,analista_ciberseguridad,0.3333333333333333,0.0,1.0,0.5,0.5946149230003357,0,2.0,tecnico,top,0,2,35
681,analista_ciberseguridad,0.3333333333333333,0.25,0.0,1.0,0.4743848145008087,0,0.0,posgrado,top,0,4,36
682,analista_ciberseguridad,0.0,0.0,1.5,0.5,0.5383436679840088,0,3.0,tecnico,top,12,4,54
683,analista_ciberseguridad,0.0,0.0,0.5,1.0,0.2265533208847046,0,1.0,pregrado,top,0,4,31
684,analista_ciberseguridad,0.6666666666666666,0.25,1.5,0.5,0.4284908175468445,0,3.0,tecnico,top,24,5,59
685,analista_ciberseguridad,0.3333333333333333,0.25,0.5,1.0,0.5433698892593384,0,1.0,pregrado,top,0,4,42
686,analista_ciberseguridad,1.0,0.5,1.0,1.0,0.6398075819015503,1,2.0,pregrado,top,0,7,39
687,analista_ciberseguridad,0.3333333333333333,0.25,1.5,0.0,0.5940626859664917,0,4.0,ninguno,desconocida,0,5,32
688,analista_ciberseguridad,0.3333333333333333,0.0,0.0,0.5,0.46580249071121216,0,0.0,tecnico,top,0,5,41
689,analista_ciberseguridad,0.6666666666666666,0.5,0.0,0.5,0.5047182440757751,0,0.0,tecnico,top,0,6,46
690,analista_ciberseguridad,0.3333333333333333,0.25,1.5,0.5,0.5343759059906006,0,4.0,tecnico,top,0,4,37
691,analista_ciberseguridad,0.6666666666666666,1.0,1.5,1.0,0.6152486801147461,1,4.0,posgrado,top,0,9,52
692,analista_ciberseguridad,0.3333333333333333,0.0,0.0,1.0,0.33477696776390076,0,0.0,posgrado,top,0,3,38
693,analista_ciberseguridad,1.0,0.5,1.5,1.0,0.3791682720184326,1,4.0,pregrado,top,0,7,41
694,analista_ciberseguridad,1.0,0.5,1.0,1.0,0.3881256878376007,1,2.0,pregrado,top,24,9,71
695,analista_ciberseguridad,1.0,1.0,0.5,0.5,0.5262453556060791,1,1.0,tecnico,top,0,9,51
696,analista_ciberseguridad,0.3333333333333333,0.0,0.5,1.0,0.5487045645713806,0,1.0,pregrado,top,0,2,34
697,analista_ciberseguridad,0.3333333333333333,0.5,1.5,1.0,0.610759973526001,0,5.0,pregrado,top,0,7,46
698,analista_ciberseguridad,0.6666666666666666,0.5,1.5,0.5,0.4920586347579956,1,3.0,tecnico,top,0,6,48
699,analista_ciberseguridad,0.3333333333333333,0.25,1.5,1.0,0.5403357744216919,0,3.0,pregrado,top,0,4,40
700,analista_ciberseguridad,0.0,0.0,0.5,1.0,0.412117600440979,0,1.0,pregrado,top,0,2,41
701,analista_ciberseguridad,0.0,0.25,1.0,1.0,0.4457152783870697,0,2.0,pregrado,top,0,5,33
702,analista_ciberseguridad,1.0,0.5,1.0,1.0,0.5785762071609497,1,2.0,pregrado,top,0,7,47
703,analista_ciberseguridad,0.3333333333333333,0.0,0.5,0.5,0.4679505527019501,0,1.0,tecnico,top,0,2,30
704,analista_ciberseguridad,0.3333333333333333,0.0,1.0,1.0,0.534705400466919,0,2.0,pregrado,top,24,4,55
705,analista_ciberseguridad,0.3333333333333333,0.0,0.0,1.0,0.49172091484069824,0,0.0,posgrado,top,0,5,39
706,analista_ciberseguridad,1.0,0.75,0.0,0.0,0.6469408273696899,1,0.0,ninguno,desconocida,0,9,35
707,analista_ciberseguridad,1.0,0.25,0.5,1.0,0.4576551020145416,1,1.0,posgrado,top,0,6,41
708,analista_ciberseguridad,1.0,0.25,1.5,1.0,0.6253276467323303,1,3.0,pregrado,top,12,5,61
709,analista_ciberseguridad,1.0,1.0,0.5,1.0,0.4525878429412842,1,1.0,posgrado,top,0,11,50
710,analista_ciberseguridad,1.0,0.25,0.5,1.0,0.4236375689506531,1,1.0,pregrado,top,0,7,52
711,analista_ciberseguridad,0.6666666666666666,0.0,0.5,1.0,0.4893982410430908,0,1.0,pregrado,top,0,6,32
712,analista_ciberseguridad,0.0,0.0,1.5,0.5,0.4917469918727875,0,3.0,tecnico,top,12,1,44
713,analista_ciberseguridad,0.6666666666666666,1.0,1.5,1.0,0.403734028339386,1,4.0,pregrado,top,0,8,44
714,analista_ciberseguridad,0.3333333333333333,0.0,1.5,1.0,0.5242942571640015,0,3.0,pregrado,top,0,2,37
715,analista_ciberseguridad,1.0,0.25,1.0,1.0,0.5602819919586182,1,2.0,pregrado,top,0,8,47
716,analista_ciberseguridad,0.0,0.0,0.0,1.0,0.4908192753791809,0,0.0,posgrado,top,0,5,38
717,analista_ciberseguridad,0.6666666666666666,0.75,1.0,1.0,0.41468456387519836,0,2.0,pregrado,top,24,9,62
718,analista_ciberseguridad,0.3333333333333333,0.5,1.0,1.0,0.43194279074668884,0,2.0,pregrado,top,0,8,50
719,analista_ciberseguridad,0.0,0.0,0.5,1.0,0.1812550276517868,0,1.0,posgrado,top,24,2,39
720,analista_ciberseguridad,1.0,0.5,1.0,1.0,0.5008309483528137,1,2.0,pregrado,top,0,7,42
721,analista_ciberseguridad,1.0,0.25,0.0,0.0,0.5999720096588135,0,0.0,ninguno,desconocida,0,9,40
722,analista_ciberseguridad,0.6666666666666666,0.5,1.0,1.0,0.389320969581604,1,2.0,pregrado,top,12,7,58
723,analista_ciberseguridad,1.0,1.0,1.0,1.0,0.5300819873809814,1,2.0,pregrado,top,12,12,70
724,analista_ciberseguridad,0.3333333333333333,0.0,0.5,1.0,0.47849971055984497,0,1.0,pregrado,top,0,5,43
725,analista_ciberseguridad,0.3333333333333333,0.5,1.5,1.0,0.5133719444274902,1,4.0,posgrado,top,24,5,55
726,analista_ciberseguridad,0.3333333333333333,0.25,1.5,0.5,0.5119683742523193,0,5.0,tecnico,top,0,6,46
727,analista_ciberseguridad,0.6666666666666666,0.25,0.5,1.0,0.37268874049186707,0,1.0,pregrado,top,0,8,33
728,analista_ciberseguridad,0.3333333333333333,0.25,0.0,1.0,0.3508341908454895,0,0.0,pregrado,top,0,4,43
